"","1%","2.5%","5%","10%","90%","95%","97.5%","99%"
"3",0.86875838853136,0.872661463508649,0.878879888199469,0.891124823522732,0.998616827762183,0.999660990017486,0.999911863761202,0.999986550637105
"4",0.824404901612312,0.844845190026453,0.8672056453608,0.894054593950743,0.991558875898297,0.995826330273779,0.997894716193805,0.999167636348619
"5",0.827759914748796,0.856339922499303,0.879911841674795,0.902595855931939,0.987499115370049,0.992173495935802,0.995184701921736,0.997324075726208
"6",0.838935746227695,0.865865609208777,0.888370438360444,0.910551456422751,0.986286040200873,0.990378826144227,0.993217679084511,0.995745047300097
"7",0.849710185223976,0.876996064081362,0.897789774341749,0.917681728946928,0.985945808664694,0.989704075858277,0.992294313139503,0.994611378983652
"8",0.86210376663549,0.887114143864959,0.90567652668494,0.924067045600593,0.986101000124872,0.989552238303158,0.991929922784813,0.994031076753873
"9",0.870217080489815,0.894222613412726,0.912356293899034,0.929460231200478,0.986438265413938,0.989641508928309,0.991848907134571,0.993918725439918
"10",0.878268437217482,0.900793326221787,0.917855215258552,0.933908090503704,0.986873827597754,0.989801669081791,0.991850137598969,0.993695591096216
"11",0.889557937161701,0.909281229620149,0.924052909491972,0.938309888369143,0.987127965438985,0.989924273670094,0.991899380902182,0.993655967127248
"12",0.895027934330482,0.914500693466049,0.928497564782464,0.942221392020206,0.987532636061242,0.990108152720513,0.991968106972572,0.993796012591933
"13",0.902056809359932,0.919617392797191,0.932812278226347,0.945389401700132,0.987930418080658,0.990359075632365,0.992110418871564,0.993851771394872
"14",0.905800859862967,0.923534154802715,0.935869251263576,0.947933896949418,0.988353531337677,0.990633924022071,0.992307615681751,0.993916692887807
"15",0.911350766501794,0.927103690034164,0.939066078913201,0.950604371480853,0.988723783927571,0.990886328433725,0.992464638811207,0.993992310273133
"16",0.915709778956353,0.930783413546772,0.942067813884108,0.953034103623144,0.989106711645876,0.991178305080928,0.992657805308887,0.994072773717136
"17",0.918205754670366,0.933414109910292,0.944558702994042,0.955069229721578,0.98941176731634,0.991387959639128,0.992787246158607,0.994189188223941
"18",0.922201926132653,0.936711703191596,0.947153891975543,0.956856614978553,0.9897636938587,0.991646048096171,0.993074232978352,0.994423020502933
"19",0.926472957725187,0.939565746806953,0.949277071400762,0.958802963920548,0.990097634355042,0.991912891908087,0.99322293515387,0.994468912249004
"20",0.928750136731317,0.941446472722699,0.950727550371352,0.960002271147166,0.990395142850491,0.992124620137042,0.993421296593767,0.994617289601839
"21",0.931366029830352,0.943955901243371,0.953017971313443,0.961684548971516,0.990636771098784,0.992339094038505,0.993541759986216,0.994730552843245
"22",0.933909105571092,0.945786055243444,0.9547949213558,0.963101674124523,0.990904486434978,0.992543740164702,0.993720335182503,0.99482280803531
"23",0.936201393267572,0.947599107343226,0.956116774801629,0.964274628811236,0.991132277667079,0.992688151704349,0.993833520731241,0.994971430251307
"24",0.938305771930061,0.949494203784726,0.957606133799097,0.965400953389077,0.991370083507606,0.992878328118718,0.993961238538393,0.99502160900945
"25",0.940548593301588,0.951574298461621,0.959239221918295,0.966618477750739,0.991544595764499,0.993017493040443,0.994098732454871,0.995177010270568
"26",0.942454436595044,0.952749915634921,0.960274910573116,0.96747914156728,0.99176557624649,0.99321265460547,0.994270248128254,0.995242828928858
"27",0.944252671077849,0.954551373459659,0.961551460250526,0.96864497030023,0.991997738675439,0.993362857771861,0.99435069015714,0.995299288022581
"28",0.945466771792011,0.95541324215217,0.962395948463202,0.969360943123147,0.992154785217002,0.993493590869129,0.994469969209835,0.995403216127797
"29",0.947628564354662,0.956958813578207,0.96385298451421,0.970267957098404,0.992329618733497,0.993661277352145,0.994621884193069,0.995550119393798
"30",0.948668517645976,0.958164451277779,0.964728294616563,0.971113617309384,0.992505347872884,0.993780195894795,0.994714787776176,0.995598940578996
"31",0.950515026035773,0.959321943585999,0.965599419538945,0.971813272137437,0.992681135687816,0.993914996813792,0.994769655097137,0.995653503980677
"32",0.951290602279874,0.96018531271463,0.966575587967733,0.972567808801134,0.992850191708045,0.9940526306549,0.994924877035205,0.995764296586194
"33",0.952743853059266,0.961325183007057,0.96722395569424,0.973166922830351,0.99297900168241,0.994136771891294,0.994977464174364,0.99580350078433
"34",0.953911327529867,0.962165432041414,0.968165547444869,0.973884630657779,0.993132014230445,0.994280729242157,0.99509074409606,0.99591812300894
"35",0.954943615646887,0.962987903668809,0.968855186699446,0.974507061839188,0.993259254072916,0.99437004964322,0.995203658142784,0.995996413451169
"36",0.956278821718782,0.963999988817653,0.969700552650488,0.975117633685962,0.993416483368575,0.994506967088224,0.995285474435817,0.996058145110031
"37",0.957409133546772,0.964763755202091,0.97024213153647,0.97548936780638,0.993503798848775,0.994589731252721,0.995357784083839,0.996117116783197
"38",0.958190165708728,0.965588095235513,0.971014172458304,0.976064101278389,0.993645646883295,0.994660476807746,0.995431828255309,0.996175610374232
"39",0.959274626838048,0.966313811586714,0.971592655526875,0.976560902490454,0.99376635897325,0.994795920425375,0.995536150630654,0.996239976197156
"40",0.960342024920942,0.967125335906223,0.972194503665567,0.977089267882734,0.993868091043685,0.99487132289338,0.99557669876901,0.996290178607852
"41",0.96079890390302,0.967754912681744,0.972723487134533,0.977443354136149,0.993948063580397,0.994898981083381,0.99563902873561,0.996353309986744
"42",0.962083344062829,0.968716571722844,0.973414425297706,0.978091662136306,0.994074515752518,0.995019801935397,0.995709339056958,0.99640846439028
"43",0.962720074962556,0.968887762408053,0.973825801758119,0.978487894848745,0.994154065161414,0.995101842111773,0.995786258797099,0.996473645135743
